C0000100,C0000200,HtSt,HtSt19to25,WtSt,WtSt19to25
515101,5151,0.512656388,0.162869162,-0.258123497,-0.565188114
516201,5162,0.512656388,0.510561207,0.21206121,0.294126127
516401,5164,-0.184578063,-0.184822883,-0.963400558,-0.933465646
516402,5164,0.164039163,0.162869162,-1.057437499,-1.031672988
519501,5195,-0.533195288,-0.532514927,-0.023031144,-0.196910582
519502,5195,0.512656388,0.510561207,-0.728308204,-0.687947292
519802,5198,0.164039163,0.162869162,-0.258123497,-0.196910582
519902,5199,0.512656388,0.510561207,-0.023031144,0.048607773
520901,5209,0.861273613,0.858253252,-0.728308204,-0.687947292
521602,5216,0.512656388,0.510561207,0.56469974,0.662403659
521903,5219,0.164039163,0.162869162,1.857707684,2.01275461
522401,5224,-0.533195288,-0.532514927,-0.845854381,-0.810706469
522402,5224,-1.230429738,-1.227899017,0.682245917,0.785162837
523102,5231,1.209890838,1.205945297,0.91733827,1.030681191
523602,5236,-0.533195288,-0.532514927,-0.493215851,-0.565188114
524701,5247,1.209890838,1.205945297,-0.845854381,-0.810706469
524702,5247,1.558508063,1.553637342,-0.023031144,0.048607773
525501,5255,1.907125288,2.249021432,0.91733827,2.847517016
526402,5264,0.164039163,0.162869162,-0.070049614,-0.000495898
527101,5271,-1.579046963,-1.575591062,0.91733827,1.030681191
527102,5271,-0.184578063,-0.184822883,-1.080946735,2.258272965
527103,5271,0.861273613,0.858253252,-0.09355885,-0.025047734
527201,5272,0.164039163,0.162869162,-0.610762028,-1.056224824
527202,5272,1.209890838,1.205945297,2.327892391,2.50379132
528002,5280,-0.533195288,-0.532514927,-0.023031144,0.048607773
528302,5283,2.604359738,2.596713477,0.094515033,0.17136695
528601,5286,1.558508063,1.553637342,1.152430624,0.294126127
528602,5286,0.512656388,0.510561207,0.094515033,-0.712499127
528603,5286,-0.184578063,-0.184822883,1.387522977,1.521717901
528902,5289,-1.230429738,-1.227899017,-0.963400558,-0.933465646
529402,5294,1.209890838,1.553637342,-0.587252792,-0.196910582
529501,5295,2.604359738,2.249021432,-0.422688145,-0.31966976
529502,5295,1.558508063,1.553637342,-0.493215851,-0.442428937
529801,5298,0.512656388,0.510561207,-0.563743557,-0.516084443
529802,5298,-0.533195288,-0.532514927,-0.023031144,0.048607773
529901,5299,1.209890838,1.205945297,-0.610762028,-0.565188114
529902,5299,0.861273613,0.858253252,-0.963400558,-0.933465646
530101,5301,-1.230429738,-1.227899017,-1.292529853,-1.277191343
530801,5308,-0.184578063,-0.184822883,0.447153563,0.539644482
530802,5308,-0.533195288,-0.532514927,2.092800038,2.258272965
530903,5309,-0.184578063,-0.184822883,0.91733827,1.030681191
531502,5315,0.861273613,0.858253252,-0.963400558,-0.933465646
532501,5325,0.512656388,0.162869162,-0.963400558,-0.810706469
532502,5325,-0.881812513,-0.880206972,0.91733827,0.539644482
532503,5325,-0.184578063,-0.184822883,-0.963400558,-0.933465646
532701,5327,-0.184578063,-0.184822883,-0.493215851,-0.442428937
532702,5327,0.164039163,0.162869162,0.21206121,0.294126127
532801,5328,0.512656388,0.510561207,-0.258123497,-0.196910582
533001,5330,-0.184578063,-0.184822883,0.094515033,0.17136695
533201,5332,-0.533195288,-0.532514927,0.447153563,0.44143714
533203,5332,-0.184578063,-0.184822883,-0.845854381,-0.810706469
533204,5332,-0.881812513,-0.880206972,-0.728308204,-0.687947292
533205,5332,-0.184578063,-0.184822883,-0.493215851,-0.442428937
533301,5333,0.164039163,-0.532514927,-0.610762028,-0.737050963
533801,5338,0.512656388,0.510561207,-0.728308204,-0.687947292
533802,5338,0.164039163,0.162869162,-0.728308204,-0.687947292
533901,5339,-1.579046963,-1.575591062,-0.258123497,-0.196910582
534102,5341,-0.533195288,-0.532514927,-0.845854381,-0.810706469
534902,5349,0.164039163,0.162869162,-1.198492911,-1.178984001
536002,5360,1.209890838,1.205945297,2.562984745,2.01275461
536902,5369,1.209890838,1.205945297,-0.140577321,-0.074151405
537201,5372,1.209890838,1.205945297,0.094515033,0.17136695
537301,5373,1.209890838,1.205945297,-0.258123497,-0.196910582
537601,5376,-0.533195288,-0.532514927,-0.023031144,-0.442428937
538701,5387,1.907125288,1.901329387,-0.258123497,-0.196910582
538901,5389,-0.533195288,-0.532514927,-0.963400558,-0.933465646
539702,5397,1.209890838,1.205945297,-0.728308204,-0.687947292
540604,5406,1.209890838,1.205945297,-0.258123497,-0.196910582
540605,5406,0.861273613,0.858253252,-0.140577321,-0.074151405
542103,5421,-0.533195288,-0.532514927,-0.845854381,-0.810706469
542104,5421,-0.533195288,-0.532514927,-0.963400558,-0.933465646
542201,5422,0.164039163,-0.184822883,-0.187595791,-1.056224824
542501,5425,-0.533195288,,-0.728308204,
542702,5427,1.907125288,1.901329387,-0.258123497,-0.196910582
543402,5434,-0.184578063,0.162869162,0.094515033,0.048607773
545402,5454,0.164039163,0.162869162,-0.328651203,-0.270566089
545501,5455,0.512656388,0.162869162,-1.198492911,-1.228087672
545801,5458,1.558508063,2.249021432,3.503354159,2.651102333
546001,5460,-0.184578063,1.553637342,-0.493215851,-0.09870324
546202,5462,0.861273613,0.858253252,-0.610762028,-0.565188114
546501,5465,0.164039163,0.162869162,0.8703198,0.785162837
546502,5465,-0.184578063,-0.184822883,1.552087625,1.276199546
546503,5465,0.861273613,0.858253252,1.034884447,1.153440369
546601,5466,-0.533195288,-0.532514927,2.798077098,1.276199546
546602,5466,0.164039163,0.162869162,0.682245917,0.785162837
546901,5469,0.164039163,0.162869162,-0.140577321,-0.074151405
547301,5473,0.512656388,0.510561207,-0.117068085,-0.687947292
547601,5476,1.209890838,1.205945297,-0.44619738,-0.442428937
547701,5477,-0.184578063,0.162869162,2.798077098,2.258272965
547702,5477,-1.579046963,-1.575591062,-1.080946735,-0.196910582
548001,5480,1.209890838,1.205945297,1.857707684,2.01275461
548501,5485,0.512656388,0.510561207,0.447153563,0.539644482
548601,5486,-1.230429738,-1.227899017,-0.493215851,-0.442428937
548701,5487,-0.881812513,-0.880206972,0.940847506,0.785162837
548801,5488,-1.579046963,-1.227899017,-1.010419028,-1.228087672
548803,5488,-0.184578063,-0.184822883,-1.057437499,-1.080776659
549202,5492,-0.533195288,-0.532514927,-0.258123497,-0.196910582
549801,5498,-0.184578063,-0.184822883,-0.963400558,-0.835258305
549802,5498,-0.881812513,-0.880206972,-0.845854381,-0.810706469
550201,5502,-0.881812513,-0.880206972,-1.198492911,-1.178984001
550801,5508,-0.184578063,-0.184822883,-0.258123497,-0.31966976
551801,5518,-0.881812513,-0.880206972,1.505069154,1.644477078
552402,5524,0.512656388,0.510561207,0.91733827,1.030681191
552801,5528,-0.184578063,-0.184822883,0.8703198,0.98157752
553001,5530,0.861273613,0.858253252,0.447153563,0.539644482
553701,5537,-0.533195288,-0.532514927,0.91733827,1.030681191
553702,5537,0.164039163,0.162869162,1.740161508,1.889995433
554801,5548,0.512656388,0.510561207,-0.09355885,-0.025047734
555001,5550,0.164039163,0.162869162,0.588208975,0.686955495
555002,5550,-0.184578063,-0.184822883,-0.211105027,-0.147806911
556002,5560,2.952976963,2.944405521,2.092800038,2.258272965
556101,5561,-0.184578063,-0.184822883,-0.44619738,-0.393325266
557101,5571,-0.533195288,-0.532514927,-1.127965205,-1.105328495
557401,5574,0.512656388,0.510561207,-1.080946735,-1.056224824
557601,5576,0.512656388,0.510561207,-0.258123497,-0.196910582
558101,5581,-1.579046963,-1.575591062,0.21206121,0.294126127
559301,5593,0.861273613,0.858253252,-0.140577321,-0.074151405
559502,5595,-0.533195288,-0.532514927,0.094515033,0.17136695
559601,5596,-1.927664188,-1.923283107,-1.033928264,-1.031672988
560503,5605,0.512656388,0.510561207,1.975253861,2.135513788
560601,5606,1.209890838,1.205945297,-0.258123497,-0.196910582
561201,5612,0.512656388,0.510561207,0.094515033,3.363105561
561203,5612,2.255742513,2.596713477,1.622615331,1.276199546
561204,5612,2.255742513,2.249021432,0.91733827,1.030681191
561403,5614,0.512656388,0.510561207,-0.775326675,-0.737050963
561502,5615,-1.927664188,-1.923283107,-0.516725086,-1.056224824
561901,5619,-0.184578063,-0.184822883,2.398420097,2.577446826
561902,5619,-1.579046963,-1.575591062,0.282588916,0.367781634
562701,5627,-0.184578063,-0.184822883,-0.610762028,-0.565188114
562702,5627,-1.579046963,-1.575591062,-1.222002147,-1.203535837
563101,5631,0.164039163,0.162869162,2.562984745,2.135513788
563102,5631,1.209890838,1.205945297,2.327892391,2.50379132
563401,5634,0.164039163,0.162869162,-0.422688145,-0.368773431
564001,5640,-0.881812513,,-1.080946735,
564701,5647,-0.533195288,-0.532514927,-1.363057559,-1.154432166
564702,5647,-1.230429738,-1.227899017,-0.657780498,-0.614291785
564802,5648,2.255742513,2.249021432,-0.493215851,-0.466980772
564803,5648,2.604359738,2.596713477,-0.563743557,-0.516084443
566901,5669,-0.881812513,-0.880206972,-0.728308204,-0.687947292
567401,5674,0.861273613,0.858253252,0.682245917,1.767236256
568502,5685,0.164039163,0.162869162,0.682245917,0.785162837
568701,5687,-0.184578063,-0.880206972,0.447153563,0.048607773
568901,5689,-0.533195288,-0.532514927,-0.352160439,-0.295117924
569501,5695,-0.533195288,-0.532514927,0.094515033,0.17136695
570501,5705,1.209890838,1.205945297,0.094515033,0.465988976
570601,5706,0.164039163,0.162869162,0.447153563,0.539644482
570701,5707,-0.184578063,-0.184822883,-0.610762028,-0.565188114
570801,5708,0.861273613,0.858253252,0.447153563,0.539644482
571701,5717,0.512656388,0.510561207,-0.610762028,-0.565188114
572001,5720,-0.881812513,-0.532514927,0.329607387,-0.687947292
572401,5724,-1.230429738,-0.880206972,-0.728308204,-0.687947292
572801,5728,0.164039163,0.162869162,0.094515033,0.17136695
572901,5729,-1.579046963,-1.575591062,1.458050683,1.595373407
572903,5729,-1.579046963,-1.575591062,-1.010419028,-0.982569317
574001,5740,-1.579046963,-1.227899017,0.400135093,-0.31966976
574002,5740,-0.184578063,0.162869162,1.622615331,0.294126127
574004,5740,-0.533195288,-0.532514927,-0.845854381,-0.810706469
574601,5746,-1.579046963,-1.575591062,-0.493215851,-0.442428937
575601,5756,-1.579046963,-1.575591062,-0.140577321,-0.687947292
575602,5756,-1.230429738,-1.575591062,-0.258123497,-0.565188114
575603,5756,-1.230429738,-1.227899017,0.400135093,0.490540811
577401,5774,-1.230429738,-1.227899017,-0.493215851,-0.442428937
577402,5774,-1.579046963,-1.575591062,0.682245917,0.785162837
578101,5781,0.164039163,-0.184822883,-0.892872852,-0.810706469
578201,5782,0.861273613,0.858253252,-0.79883591,-1.12988033
579001,5790,-0.881812513,-0.880206972,0.329607387,0.416885305
579002,5790,0.164039163,0.162869162,0.447153563,0.539644482
579801,5798,-0.533195288,-0.184822883,-0.728308204,0.048607773
579802,5798,-0.881812513,-0.880206972,-0.023031144,0.048607773
580102,5801,-0.881812513,-0.880206972,-1.080946735,-1.056224824
580301,5803,-0.184578063,-0.532514927,2.727549392,3.142139042
580501,5805,-1.579046963,-1.575591062,0.517681269,0.17136695
580502,5805,-0.881812513,-1.227899017,0.682245917,0.662403659
580901,5809,0.861273613,0.858253252,0.682245917,0.785162837
581301,5813,0.512656388,0.510561207,0.023987327,0.097711443
582002,5820,0.164039163,0.162869162,0.447153563,0.539644482
582101,5821,-0.533195288,-0.532514927,-0.258123497,-0.196910582
583603,5836,-0.533195288,-0.532514927,-0.493215851,-0.565188114
583901,5839,-0.184578063,-0.184822883,0.094515033,-0.540636279
584002,5840,-1.230429738,-1.227899017,-0.79883591,-0.933465646
584003,5840,-0.533195288,-0.880206972,-1.080946735,-1.056224824
584005,5840,-0.533195288,-0.532514927,0.094515033,0.17136695
584402,5844,0.512656388,0.510561207,-1.080946735,-1.056224824
584902,5849,0.861273613,0.858253252,-0.493215851,-0.442428937
585203,5852,-0.881812513,-0.880206972,-1.198492911,-1.178984001
585301,5853,2.255742513,2.249021432,-0.610762028,-0.565188114
585503,5855,-1.230429738,-1.227899017,-0.963400558,-0.933465646
586101,5861,-0.881812513,-0.880206972,-0.164086556,-0.687947292
586102,5861,0.512656388,0.510561207,0.447153563,0.539644482
586802,5868,-0.184578063,-0.184822883,-0.728308204,-0.687947292
587301,5873,-1.230429738,-1.227899017,1.128921389,1.251647711
587302,5873,-0.184578063,-0.184822883,1.152430624,1.276199546
588301,5883,0.512656388,0.510561207,-0.375669674,-0.31966976
588801,5888,-0.184578063,-0.184822883,-0.610762028,-1.056224824
588902,5889,1.558508063,1.553637342,0.21206121,0.294126127
589702,5897,0.512656388,0.510561207,0.282588916,0.367781634
589901,5899,-0.533195288,-0.532514927,-1.480603736,-1.473606027
590902,5909,0.164039163,0.162869162,-0.916382087,-0.884361975
590903,5909,0.861273613,0.858253252,-0.939891322,-0.908913811
591101,5911,-0.184578063,-0.184822883,-0.023031144,0.048607773
591301,5913,0.861273613,0.858253252,-0.140577321,-0.123255076
591303,5913,-0.533195288,-0.532514927,-0.493215851,-0.982569317
591902,5919,-1.579046963,-1.575591062,-1.433585265,-1.547261533
591903,5919,0.861273613,0.858253252,-1.010419028,-0.982569317
592301,5923,1.209890838,1.205945297,0.729264388,0.834266508
592601,5926,-0.184578063,-0.880206972,-0.023031144,-0.761602798
593203,5932,-0.881812513,-0.880206972,-0.469706615,-0.417877101
593204,5932,0.512656388,0.510561207,1.622615331,1.767236256
593205,5932,0.164039163,0.162869162,0.21206121,0.294126127
593601,5936,-0.533195288,-0.532514927,1.316995271,1.448062394
594102,5941,0.861273613,0.858253252,-0.187595791,-0.123255076
594703,5947,-0.533195288,-0.532514927,-1.010419028,-0.982569317
595104,5951,0.861273613,0.858253252,2.327892391,2.50379132
595105,5951,-0.184578063,-0.184822883,1.387522977,1.521717901
595202,5952,0.164039163,0.162869162,1.034884447,0.785162837
595203,5952,-0.881812513,-0.880206972,1.058393682,1.177992204
595204,5952,0.512656388,0.510561207,0.047496562,0.122263279
595401,5954,0.512656388,0.510561207,0.682245917,0.785162837
595701,5957,-1.230429738,-1.227899017,-0.728308204,-0.933465646
597303,5973,0.164039163,0.162869162,0.682245917,0.785162837
597601,5976,0.512656388,0.510561207,2.280873921,2.01275461
597801,5978,-0.881812513,-0.880206972,-0.023031144,-0.442428937
598002,5980,-1.579046963,-1.575591062,2.798077098,2.994828029
598601,5986,0.861273613,0.858253252,0.56469974,1.030681191
599801,5998,-0.533195288,-0.184822883,-0.187595791,-0.393325266
599902,5999,0.512656388,0.510561207,0.91733827,1.030681191
600201,6002,-0.533195288,-0.532514927,-1.198492911,-1.178984001
600202,6002,-2.973515863,-2.966359242,-1.668677618,-1.670020711
600302,6003,-1.927664188,-1.923283107,-0.79883591,-0.761602798
600402,6004,0.861273613,0.858253252,2.798077098,2.994828029
600502,6005,0.512656388,0.510561207,0.447153563,0.539644482
600503,6005,0.512656388,0.510561207,0.21206121,0.294126127
601901,6019,-0.533195288,-0.532514927,0.447153563,0.539644482
601903,6019,-0.184578063,-0.184822883,-0.493215851,-0.442428937
602201,6022,-0.533195288,-0.532514927,-0.493215851,-0.442428937
602301,6023,-0.533195288,-0.532514927,-0.023031144,0.17136695
602302,6023,1.209890838,1.205945297,-0.963400558,-0.933465646
602303,6023,1.209890838,1.205945297,0.21206121,0.294126127
603003,6030,2.952976963,2.944405521,-0.634271263,-0.58973995
603101,6031,-0.184578063,-0.184822883,-0.845854381,-0.810706469
603301,6033,0.861273613,0.510561207,-0.375669674,0.097711443
603302,6033,1.558508063,1.553637342,1.622615331,1.767236256
603303,6033,1.907125288,1.901329387,3.738446513,3.976901448
603304,6033,1.558508063,1.553637342,0.400135093,0.490540811
604001,6040,0.861273613,0.858253252,0.094515033,-0.442428937
604002,6040,-1.579046963,-1.575591062,-0.845854381,-0.810706469
604004,6040,0.861273613,0.858253252,-0.258123497,-0.196910582
604601,6046,0.861273613,0.510561207,1.081902918,3.240346384
604602,6046,-0.184578063,0.510561207,2.562984745,2.405583978
604603,6046,-0.184578063,-0.184822883,1.434541448,1.030681191
604604,6046,-1.579046963,-1.575591062,0.447153563,0.539644482
604605,6046,-1.230429738,-1.227899017,0.91733827,1.030681191
604703,6047,-1.230429738,-1.227899017,-0.258123497,-0.074151405
604803,6048,-0.533195288,-0.532514927,-0.728308204,-0.687947292
604804,6048,-0.881812513,-0.880206972,-0.681289734,-0.638843621
604901,6049,-0.881812513,-0.880206972,0.21206121,0.294126127
605501,6055,1.209890838,1.553637342,3.268261805,3.338553726
606602,6066,0.512656388,0.510561207,-0.775326675,-0.737050963
606903,6069,0.861273613,0.858253252,-0.375669674,-0.31966976
607201,6072,-0.881812513,-0.532514927,-1.057437499,-1.056224824
607202,6072,0.164039163,0.162869162,0.752773623,0.858818343
607302,6073,1.907125288,1.901329387,0.682245917,1.055233027
607403,6074,0.164039163,0.162869162,-0.258123497,-0.196910582
607601,6076,0.512656388,0.510561207,0.91733827,0.907922014
607801,6078,0.164039163,,-0.328651203,
607803,6078,-0.184578063,-0.184822883,0.21206121,0.294126127
608001,6080,0.512656388,0.510561207,0.447153563,-0.074151405
608002,6080,-0.184578063,-0.532514927,0.259079681,0.416885305
608401,6084,0.164039163,0.162869162,0.447153563,0.294126127
608402,6084,0.512656388,0.510561207,0.21206121,0.294126127
608403,6084,-0.881812513,-0.880206972,-0.023031144,0.048607773
608801,6088,0.861273613,1.205945297,1.340504507,0.785162837
608802,6088,0.164039163,0.162869162,0.447153563,1.325303217
609101,6091,0.861273613,0.858253252,0.56469974,0.294126127
609102,6091,0.512656388,0.510561207,0.329607387,0.785162837
610102,6101,-0.184578063,-0.184822883,0.165042739,0.98157752
610701,6107,1.209890838,1.205945297,2.680530922,2.872068852
610702,6107,-1.230429738,-1.227899017,-0.728308204,-0.687947292
610703,6107,-1.579046963,-1.575591062,-0.963400558,-0.933465646
610704,6107,-0.881812513,-0.880206972,-0.728308204,-0.687947292
611402,6114,1.558508063,1.553637342,1.740161508,1.889995433
611601,6116,-1.230429738,-1.227899017,-0.140577321,1.006129356
611602,6116,-1.927664188,-1.923283107,-0.493215851,-0.368773431
611902,6119,1.558508063,0.510561207,-0.258123497,0.048607773
611903,6119,0.512656388,0.510561207,0.776282858,0.883370179
615101,6151,-1.230429738,-1.227899017,-0.610762028,-0.565188114
615401,6154,-1.579046963,-1.575591062,0.799792094,0.907922014
615901,6159,0.164039163,0.162869162,1.857707684,2.01275461
616301,6163,0.512656388,0.510561207,-0.258123497,-0.196910582
616801,6168,0.512656388,0.510561207,-0.187595791,-0.123255076
616901,6169,1.209890838,0.858253252,2.092800038,-0.196910582
616902,6169,2.604359738,2.596713477,0.56469974,0.760611001
617501,6175,0.512656388,0.510561207,2.704040157,3.559520245
617502,6175,-1.927664188,-1.923283107,-0.728308204,-0.687947292
617503,6175,0.164039163,0.162869162,0.447153563,0.539644482
