"SubjectTag","ExtendedID","Generation","Gender","RaceCohort","SiblingCountInNls","BirthOrderInNls","SimilarAgeCount","HasMzPossibly","KidCountBio","KidCountInNls","Mob","LastSurveyYearCompleted","AgeAtLastSurvey","IsDead","DeathDate"
613000,6130,1,2,2,2,1,1,0,1,1,1959-07-15,2010,50.5023956298828,0,NA
613001,6130,2,1,2,1,1,1,0,0,NA,1985-08-15,2010,25.0349082946777,0,NA
613100,6130,1,1,2,2,2,1,0,2,0,1964-07-15,2006,42.5051345825195,0,NA
613200,6132,1,2,2,1,1,1,0,1,1,1961-02-15,2010,48.9308700561523,0,NA
613201,6132,2,1,2,1,1,1,0,0,NA,1986-12-15,2010,23.0992469787598,0,NA
613300,6133,1,1,2,6,1,1,0,2,0,1958-02-15,2000,42.2724151611328,0,NA
613400,6133,1,2,2,6,2,1,0,3,3,1959-10-15,2010,50.3134841918945,0,NA
613401,6133,2,1,2,3,1,1,0,NA,NA,1980-04-15,2006,26.5160846710205,0,NA
613402,6133,2,1,2,3,2,1,0,0,NA,1986-01-15,2010,23.8932247161865,0,NA
613403,6133,2,1,2,3,3,1,0,0,NA,1988-01-15,2010,22.0369606018066,0,NA
613500,6133,1,1,2,6,3,1,0,2,0,1961-01-15,2010,49.6399726867676,0,NA
613600,6133,1,1,2,6,4,1,0,1,0,1962-07-15,2010,47.6687202453613,0,NA
613700,6133,1,1,2,6,5,1,0,0,0,1963-05-15,2010,46.7871322631836,0,NA
613800,6133,1,1,2,6,6,1,0,2,0,1964-05-15,2010,46.4750175476074,0,NA
613900,6139,1,2,2,2,1,1,0,0,0,1962-07-15,2002,40.2573585510254,0,NA
614000,6139,1,1,2,2,2,1,0,2,0,1964-03-15,2010,45.949348449707,0,NA
614100,6141,1,1,2,1,1,1,0,4,0,1959-11-15,2004,44.3394927978516,0,NA
614200,6142,1,1,2,1,1,1,0,2,0,1958-06-15,2010,51.6741943359375,0,NA
614300,6143,1,1,2,2,1,1,0,2,0,1959-09-15,2010,50.8309364318848,0,NA
614400,6143,1,1,2,2,2,1,0,1,0,1963-09-15,2010,47.1485290527344,0,NA
614500,6145,1,1,2,2,1,1,0,2,0,1962-07-15,2010,48.3559188842773,0,NA
614600,6145,1,2,2,2,2,1,0,2,2,1963-10-15,1996,32.865161895752,0,NA
614601,6145,2,2,2,2,1,1,0,0,NA,1988-08-15,1996,8.03011608123779,0,NA
614602,6145,2,1,2,2,2,1,0,0,NA,1993-09-15,1994,1.17180013656616,0,NA
614700,6147,1,1,2,4,1,1,0,2,0,1960-06-15,2010,50.332649230957,0,NA
614800,6147,1,1,2,4,2,1,0,1,0,1962-01-15,2010,48.1752243041992,0,NA
614900,6147,1,1,2,4,3,2,0,0,0,1964-08-15,1988,24.164270401001,0,NA
615000,6147,1,2,2,4,3,2,0,1,1,1964-08-15,2010,45.4127311706543,0,NA
615001,6147,2,1,2,1,1,1,0,0,NA,1985-10-15,1988,2.97878170013428,0,NA
615100,6151,1,2,2,1,1,1,0,3,3,1959-02-15,2010,51.6249160766602,0,NA
615101,6151,2,2,2,3,1,1,0,1,NA,1983-11-15,2010,26.8939075469971,0,NA
615102,6151,2,2,2,3,2,1,0,NA,NA,1990-06-15,2010,19.6002731323242,0,NA
615103,6151,2,1,2,3,3,1,0,0,NA,1992-08-15,2010,18.1273097991943,0,NA
615200,6152,1,2,2,2,2,1,0,0,0,1961-02-15,2010,49.0294303894043,0,NA
615300,6152,1,1,2,2,1,1,0,0,0,1959-07-15,2010,50.5708427429199,0,NA
615400,6154,1,2,2,2,1,1,0,1,1,1957-11-15,2010,52.1177291870117,0,NA
615401,6154,2,2,2,1,1,1,0,NA,NA,1988-12-15,2010,21.0568103790283,0,NA
615500,6154,1,1,2,2,2,1,0,0,0,1959-07-15,2010,50.5133476257324,0,NA
615600,6156,1,1,2,1,1,1,0,1,0,1962-05-15,2008,46.3107452392578,0,NA
615700,6157,1,1,2,1,1,1,0,0,0,1958-08-15,1985,26.7022590637207,0,NA
615800,6158,1,2,2,3,2,1,0,0,0,1962-05-15,2010,47.7070503234863,0,NA
615900,6158,1,2,2,3,3,1,0,1,1,1963-03-15,2010,46.8555793762207,0,NA
615901,6158,2,2,2,1,1,1,0,NA,NA,1984-01-15,2010,25.9000682830811,0,NA
616000,6158,1,2,2,3,1,1,0,1,1,1959-05-15,2010,50.6036949157715,0,NA
616001,6158,2,1,2,1,1,1,0,1,NA,1981-09-15,2010,28.4873371124268,0,NA
616100,6161,1,2,2,1,1,1,0,6,6,1959-05-15,2010,50.699520111084,0,NA
616101,6161,2,1,2,6,1,1,0,1,NA,1978-11-15,2008,29.4729633331299,0,NA
616102,6161,2,1,2,6,2,1,0,0,NA,1983-05-15,2008,25.2265567779541,0,NA
616103,6161,2,2,2,6,3,1,0,1,NA,1989-08-15,2010,20.481861114502,0,NA
616104,6161,2,2,2,6,4,1,0,NA,NA,1993-06-15,2010,16.6132793426514,0,NA
616105,6161,2,1,2,6,5,1,0,0,NA,1996-04-15,2008,12.0328540802002,0,NA
616106,6161,2,2,2,6,6,1,0,0,NA,2000-12-15,2008,7.36481857299805,0,NA
616200,6162,1,1,2,1,1,1,0,2,0,1963-11-15,2008,44.7008895874023,0,NA
616300,6163,1,2,2,2,1,1,0,4,4,1963-01-15,2010,47.0034217834473,0,NA
616301,6163,2,2,2,4,1,1,0,3,NA,1986-02-15,2010,24.3641338348389,0,NA
616302,6163,2,2,2,4,2,1,0,0,NA,1995-07-15,2010,14.6228609085083,0,NA
616303,6163,2,2,2,4,3,1,0,0,NA,1997-04-15,2008,11.2635183334351,0,NA
616304,6163,2,2,2,4,4,1,0,0,NA,1998-09-15,2008,9.84531116485596,0,NA
616400,6163,1,2,2,2,2,1,0,2,2,1964-05-15,2010,45.5578384399414,0,NA
616401,6163,2,2,2,2,1,1,0,NA,NA,1993-07-15,2010,16.4544830322266,0,NA
616402,6163,2,2,2,2,2,1,0,0,NA,1995-05-15,2010,14.6858320236206,0,NA
616500,6165,1,1,2,1,1,1,0,0,0,1962-06-15,2010,48.0246391296387,0,NA
616600,6166,1,1,2,3,1,1,0,4,0,1959-10-15,2010,50.3436012268066,0,NA
616700,6166,1,1,2,3,2,1,0,0,0,1962-06-15,1992,29.9904174804688,0,NA
616800,6166,1,2,2,3,3,1,0,3,3,1963-07-15,2010,46.4284744262695,0,NA
616801,6166,2,2,2,3,1,1,0,1,NA,1983-12-15,2010,26.0807666778564,0,NA
616802,6166,2,1,2,3,2,1,0,0,NA,1988-05-15,2010,21.6563987731934,0,NA
616803,6166,2,2,2,3,3,1,0,NA,NA,1990-09-15,2010,19.3292274475098,0,NA
616900,6169,1,2,2,1,1,1,0,4,4,1962-01-15,1998,36.3175888061523,0,NA
616901,6169,2,2,2,4,1,1,0,3,NA,1978-09-15,2008,29.8836421966553,0,NA
616902,6169,2,2,2,4,3,1,0,NA,NA,1980-07-15,2010,29.9904174804688,0,NA
616903,6169,2,1,2,4,2,1,0,0,NA,1979-06-15,2008,28.9500350952148,0,NA
616904,6169,2,1,2,4,4,1,0,NA,NA,1983-08-15,2010,27.288158416748,0,NA
617000,6170,1,1,2,4,1,1,0,1,0,1958-08-15,2010,52.0191650390625,0,NA
617100,6170,1,2,2,4,2,1,0,1,1,1959-08-15,2010,50.7843933105469,0,NA
617101,6170,2,1,2,1,1,1,0,0,NA,2000-06-15,2008,7.88501024246216,0,NA
617200,6170,1,2,2,4,3,1,0,1,1,1961-08-15,2008,46.5516777038574,0,NA
617201,6170,2,1,2,1,1,1,0,0,NA,1998-05-15,2008,10.078028678894,0,NA
617300,6170,1,1,2,4,4,1,0,6,0,1962-12-15,2010,47.2032852172852,0,NA
617400,6174,1,2,2,1,1,1,0,2,2,1957-05-15,2010,52.6023254394531,0,NA
617401,6174,2,1,2,2,1,1,0,1,NA,1977-05-15,2010,32.8131408691406,0,NA
617402,6174,2,1,2,2,2,1,0,0,NA,1984-10-15,2010,25.6153316497803,0,NA
617500,6175,1,2,2,1,1,1,0,3,3,1958-05-15,2008,49.705680847168,0,NA
617501,6175,2,2,2,3,1,1,0,1,NA,1979-09-15,2008,28.3422317504883,0,NA
617502,6175,2,2,2,3,2,1,0,NA,NA,1984-12-15,2010,25.0349082946777,0,NA
617503,6175,2,2,2,3,3,1,0,NA,NA,1986-07-15,2010,23.4551677703857,0,NA
617600,6176,1,1,2,1,1,1,0,0,0,1961-08-15,2000,38.9760437011719,0,NA
617700,6177,1,2,2,2,1,1,0,3,3,1958-03-15,2006,48.7665977478027,0,NA
617701,6177,2,2,2,3,1,1,0,2,NA,1977-09-15,2010,32.4106788635254,0,NA
617702,6177,2,2,2,3,2,1,0,1,NA,1983-02-15,2010,26.9459266662598,0,NA
617703,6177,2,2,2,3,3,1,0,NA,NA,1991-07-15,2010,18.5516777038574,0,NA
617800,6177,1,2,2,2,2,1,0,3,3,1960-03-15,1991,31.4880218505859,0,NA
617801,6177,2,1,2,3,1,1,0,0,NA,1978-05-15,2008,30.3901443481445,0,NA
617802,6177,2,2,2,3,2,1,0,0,NA,1983-03-15,1990,7.54004096984863,0,NA
617803,6177,2,1,2,3,3,1,0,1,NA,1985-10-15,2008,22.737850189209,0,NA
617900,6179,1,2,2,3,1,1,0,2,2,1958-08-15,2010,51.403148651123,0,NA
617901,6179,2,1,2,2,1,1,0,1,NA,1976-12-15,2010,33.070499420166,0,NA
617902,6179,2,2,2,2,2,1,0,0,NA,1997-07-15,2006,9.02943229675293,0,NA
618000,6179,1,1,2,3,2,1,0,2,0,1960-01-15,2010,50.9733047485352,0,NA
618100,6179,1,2,2,3,3,1,0,2,2,1961-08-15,2010,48.3230667114258,0,NA
618101,6179,2,1,2,2,1,1,0,0,NA,1981-05-15,2010,28.6680355072021,0,NA
618102,6179,2,2,2,2,2,1,0,2,NA,1984-07-15,2010,25.7549629211426,0,NA
618200,6182,1,1,2,1,1,1,0,1,0,1958-04-15,1998,40.1861724853516,0,NA
618300,6183,1,2,2,1,1,1,0,0,0,1963-05-15,1998,35.3401794433594,0,NA
618400,6184,1,1,2,1,1,1,0,0,0,1958-05-15,1979,20.7474327087402,0,NA
618500,6185,1,2,2,4,1,1,0,1,1,1957-05-15,2010,52.6461334228516,0,NA
618501,6185,2,2,2,1,1,1,0,NA,NA,1991-02-15,2010,19.0088977813721,0,NA
618600,6185,1,1,2,4,2,1,0,3,0,1960-06-15,2010,49.6728286743164,0,NA
618700,6185,1,1,2,4,3,2,0,3,0,1963-11-15,2010,46.2231330871582,0,NA
618800,6185,1,2,2,4,3,2,0,0,0,1963-11-15,1982,18.2286109924316,0,NA
618900,6189,1,2,3,4,1,1,0,1,1,1961-03-15,1990,29.3278579711914,0,NA
618901,6189,2,1,3,1,1,1,0,0,NA,1979-07-15,1988,9.00205326080322,0,NA
619000,6189,1,2,3,4,2,1,0,2,2,1962-01-15,1990,28.6543464660645,0,NA
619001,6189,2,1,3,2,1,1,0,0,NA,1980-11-15,1988,7.9671459197998,0,NA
619002,6189,2,2,3,2,2,1,0,0,NA,1983-05-15,1988,5.28131437301636,0,NA
619100,6189,1,1,3,4,3,1,0,1,0,1963-04-15,1990,27.3949356079102,0,NA
619200,6189,1,2,3,4,4,1,0,3,3,1963-06-15,1990,27.173168182373,0,NA
619201,6189,2,2,3,3,1,1,0,NA,NA,1981-03-15,NA,NA,0,NA
619202,6189,2,2,3,3,2,1,0,0,NA,1984-05-15,1988,4.39151287078857,0,NA
619203,6189,2,2,3,3,3,1,0,0,NA,1988-04-15,1988,0.473648190498352,0,NA
619300,6193,1,1,2,2,1,1,0,3,0,1959-11-15,2010,50.7734413146973,0,NA
619400,6193,1,2,2,2,2,1,0,0,0,1961-10-15,2010,48.4490089416504,0,NA
619500,6195,1,2,2,2,2,1,0,1,1,1962-08-15,2010,47.4058876037598,0,NA
619501,6195,2,2,2,1,1,1,0,1,NA,1981-03-15,2010,28.8459949493408,0,NA
619600,6195,1,1,2,2,1,1,0,0,0,1961-03-15,1998,37.1197814941406,0,NA
619700,6197,1,2,2,1,1,1,0,3,3,1958-04-15,2010,52.2600975036621,0,NA
619701,6197,2,1,2,3,1,1,0,1,NA,1975-04-15,2008,33.0677604675293,0,NA
619702,6197,2,1,2,3,2,1,0,1,NA,1976-12-15,2010,33.0787124633789,0,NA
619703,6197,2,2,2,3,3,1,0,NA,NA,1979-10-15,2008,28.3668727874756,0,NA
619800,6198,1,1,2,1,1,1,0,0,0,1962-05-15,2010,48.4353179931641,0,NA
619900,6199,1,1,2,1,1,1,0,2,0,1959-09-15,2010,50.469539642334,0,NA
620000,6200,1,1,2,2,1,1,0,1,0,1957-08-15,2010,52.4654350280762,0,NA
620100,6200,1,1,2,2,2,1,0,2,0,1958-08-15,2010,51.6468162536621,0,NA
620200,6202,1,2,2,4,1,1,0,2,2,1957-11-15,2010,52.1478424072266,0,NA
620201,6202,2,2,2,2,1,1,0,1,NA,1980-12-15,2010,29.2046546936035,0,NA
620202,6202,2,1,2,2,2,1,0,0,NA,1981-12-15,2010,28.2683086395264,0,NA
620300,6202,1,2,2,4,2,1,0,2,2,1958-12-15,1984,25.1389465332031,0,NA
620301,6202,2,1,2,2,1,1,0,NA,NA,1978-10-15,NA,NA,0,NA
620302,6202,2,1,2,2,2,1,0,NA,NA,1981-12-15,NA,NA,0,NA
620400,6202,1,2,2,4,3,1,0,2,2,1959-12-15,2010,50.0369606018066,0,NA
620401,6202,2,1,2,2,1,1,0,NA,NA,1981-02-15,NA,NA,0,NA
620402,6202,2,2,2,2,2,1,0,NA,NA,1989-09-15,NA,NA,0,NA
620500,6202,1,2,2,4,4,1,0,3,3,1963-06-15,2010,46.9623527526855,0,NA
620501,6202,2,1,2,3,1,1,0,0,NA,1993-08-15,2010,16.7939758300781,0,NA
620502,6202,2,1,2,3,2,1,0,0,NA,1994-12-15,2010,15.4606437683105,0,NA
620503,6202,2,2,2,3,3,1,0,0,NA,2000-06-15,2008,7.961669921875,0,NA
620600,6206,1,2,2,2,1,1,0,1,1,1958-05-15,2010,51.61669921875,0,NA
620601,6206,2,1,2,1,1,1,0,0,NA,1980-09-15,2010,29.6071186065674,0,NA
620700,6206,1,1,2,2,2,1,0,1,0,1963-11-15,2010,46.2915802001953,0,NA
620800,6208,1,2,2,1,1,1,0,0,0,1957-04-15,1998,41.1690635681152,0,NA
620900,6209,1,2,2,1,1,1,0,2,2,1957-09-15,2010,53.1115684509277,0,NA
620901,6209,2,1,2,2,1,1,0,1,NA,1974-09-15,2008,33.3661880493164,0,NA
620902,6209,2,1,2,2,2,1,0,3,NA,1977-12-15,2010,32.8596839904785,0,NA
621000,6210,1,2,2,1,1,1,0,3,3,1961-11-15,2010,48.1560592651367,0,NA
621001,6210,2,2,2,3,1,1,0,2,NA,1981-04-15,2010,28.7419567108154,0,NA
621002,6210,2,2,2,3,2,1,0,NA,NA,1985-01-15,2010,25.0677623748779,0,NA
621003,6210,2,2,2,3,3,1,0,NA,NA,1991-03-15,2010,18.8281993865967,0,NA
621100,6211,1,1,2,1,1,1,0,2,0,1958-10-15,2000,42.1327857971191,0,NA
621200,6212,1,2,2,3,1,1,0,1,1,1960-02-15,1994,34.4804916381836,0,NA
621201,6212,2,1,2,1,1,1,0,0,NA,1987-12-15,1992,4.80492830276489,0,NA
621300,6212,1,1,2,3,2,1,0,3,0,1961-11-15,2010,48.6899375915527,0,NA
621400,6212,1,2,2,3,3,1,0,2,2,1963-08-15,2010,46.929500579834,0,NA
621401,6212,2,1,2,2,1,1,0,NA,NA,1998-08-15,NA,NA,0,NA
621402,6212,2,1,2,2,2,1,0,NA,NA,2003-01-15,NA,NA,0,NA
621500,6215,1,2,2,3,1,1,0,2,2,1957-10-15,2010,52.1286773681641,0,NA
621501,6215,2,1,2,2,1,1,0,0,NA,1987-09-15,2010,22.2121829986572,0,NA
621502,6215,2,2,2,2,2,1,0,NA,NA,1993-07-15,2010,16.3805618286133,0,NA
621600,6215,1,1,2,3,2,1,0,3,0,1962-02-15,2010,48.0328559875488,0,NA
621700,6215,1,2,2,3,3,1,0,2,2,1963-05-15,2010,46.5544166564941,0,NA
621701,6215,2,1,2,2,1,1,0,0,NA,1987-10-15,2010,22.3162212371826,0,NA
621702,6215,2,2,2,2,2,1,0,0,NA,1995-10-15,2010,14.713210105896,0,NA
621800,6218,1,1,2,2,1,1,0,3,0,1962-09-15,2010,47.3921966552734,0,NA
621900,6218,1,2,2,2,2,1,0,1,1,1964-07-15,2010,45.3935661315918,0,NA
621901,6218,2,1,2,1,1,1,0,0,NA,1993-04-15,2010,16.6433944702148,0,NA
622000,6220,1,2,2,3,1,1,0,2,2,1961-07-15,2010,48.5010261535645,0,NA
622001,6220,2,2,2,2,1,1,0,NA,NA,1979-11-15,2008,28.8870639801025,0,NA
622002,6220,2,1,2,2,2,1,0,1,NA,1982-08-15,2010,27.4551677703857,0,NA
622100,6220,1,2,2,3,2,2,0,2,2,1962-12-15,2010,47.1156730651855,0,NA
622101,6220,2,1,2,2,1,1,0,3,NA,1980-02-15,2010,29.9082813262939,0,NA
622102,6220,2,2,2,2,2,1,0,1,NA,1981-06-15,2010,28.6543464660645,0,NA
622200,6220,1,1,2,3,3,2,0,2,0,1963-01-15,2010,47.0910339355469,0,NA
622300,6223,1,2,2,1,1,1,0,3,3,1964-07-15,2010,46.1875419616699,0,NA
622301,6223,2,2,2,3,1,1,0,NA,NA,1989-04-15,2010,21.4373722076416,0,NA
622302,6223,2,1,2,3,2,1,0,NA,NA,1990-10-15,2010,19.9370288848877,0,NA
622303,6223,2,2,2,3,3,1,0,NA,NA,1992-03-15,2010,18.5215606689453,0,NA
622400,6224,1,1,2,2,1,1,0,4,0,1961-08-15,2010,48.5065040588379,0,NA
622500,6224,1,2,2,2,2,1,0,3,3,1963-08-15,2010,46.9377136230469,0,NA
622501,6224,2,2,2,3,1,1,0,2,NA,1979-12-15,2008,28.4626960754395,0,NA
622502,6224,2,1,2,3,2,1,0,NA,NA,1984-05-15,2010,26.4914436340332,0,NA
622503,6224,2,1,2,3,3,1,0,0,NA,1992-11-15,2010,17.6837787628174,0,NA
622600,6226,1,1,2,2,1,1,0,3,0,1957-01-15,2010,53.0513343811035,0,NA
622700,6226,1,2,2,2,2,1,0,3,3,1960-08-15,2010,49.492130279541,0,NA
622701,6226,2,1,2,3,1,1,0,NA,NA,1980-01-15,NA,NA,0,NA
622702,6226,2,2,2,3,2,1,0,2,NA,1982-07-15,2010,27.5537300109863,0,NA
622703,6226,2,2,2,3,3,1,0,3,NA,1986-11-15,2010,23.2388782501221,0,NA
622800,6228,1,1,2,2,1,1,0,3,0,1958-08-15,2010,52.2409324645996,0,NA
622900,6228,1,1,2,2,2,1,0,4,0,1959-09-15,1992,32.8240928649902,0,NA
623000,6230,1,1,2,1,1,1,0,1,0,1960-03-15,2010,49.8453102111816,0,NA
623100,6231,1,2,2,2,1,1,0,2,2,1957-09-15,2010,52.251880645752,0,NA
623101,6231,2,1,2,2,1,1,0,1,NA,1973-08-15,2010,36.4654350280762,0,NA
623102,6231,2,1,2,2,2,1,0,7,NA,1974-12-15,2008,33.1745376586914,0,NA
623200,6231,1,2,2,2,2,1,0,2,2,1960-12-15,2010,48.9993171691895,0,NA
623201,6231,2,2,2,2,1,1,0,1,NA,1981-10-15,2010,28.1889114379883,0,NA
623202,6231,2,1,2,2,2,1,0,1,NA,1983-10-15,2010,26.2751541137695,0,NA
623300,6233,1,2,2,1,1,1,0,3,3,1959-04-15,2010,51.2470893859863,0,NA
623301,6233,2,2,2,3,1,1,0,4,NA,1977-07-15,2010,32.9883651733398,0,NA
623302,6233,2,1,2,3,2,1,0,1,NA,1981-09-15,2010,28.8487339019775,0,NA
623303,6233,2,1,2,3,3,1,0,1,NA,1983-08-15,2010,26.9048595428467,0,NA
623400,6234,1,2,2,1,1,1,0,3,3,1959-10-15,2010,50.1629028320312,0,NA
623401,6234,2,1,2,3,1,1,0,2,NA,1976-06-15,2010,33.5742645263672,0,NA
623402,6234,2,2,2,3,2,1,0,3,NA,1977-05-15,2010,32.6625595092773,0,NA
623403,6234,2,1,2,3,3,1,0,0,NA,1979-08-15,2008,28.4681720733643,0,NA
623500,6235,1,2,2,1,1,1,0,3,3,1958-02-15,2010,52.0219039916992,0,NA
623501,6235,2,1,2,3,1,1,0,3,NA,1976-09-15,2010,33.2457237243652,0,NA
623502,6235,2,2,2,3,2,1,0,0,NA,1979-12-15,2008,28.0985622406006,0,NA
623503,6235,2,2,2,3,3,1,0,2,NA,1981-07-15,2010,28.509241104126,0,NA
623600,6236,1,1,2,3,1,1,0,1,0,1957-08-15,2010,52.4982872009277,0,NA
623700,6236,1,2,2,3,2,1,0,0,0,1959-01-15,2010,51.0937728881836,0,NA
623800,6236,1,2,2,3,3,1,0,2,2,1962-03-15,2010,47.9370307922363,0,NA
623801,6236,2,2,2,2,1,1,0,0,NA,1986-12-15,2010,23.2251873016357,0,NA
623802,6236,2,1,2,2,2,1,0,0,NA,1990-05-15,2010,20.4846000671387,0,NA
623900,6239,1,2,2,1,1,1,0,3,3,1958-03-15,2010,51.7645454406738,0,NA
623901,6239,2,1,2,3,1,1,0,NA,NA,1982-06-15,2010,27.9288158416748,0,NA
623902,6239,2,2,2,3,2,1,0,NA,NA,1988-07-15,2010,21.5715255737305,0,NA
623903,6239,2,2,2,3,3,1,0,0,NA,1994-10-15,2010,15.1813821792603,0,NA
624000,6240,1,2,2,3,2,1,0,1,1,1963-04-15,2010,47.2005462646484,0,NA
624001,6240,2,1,2,1,1,1,0,0,NA,1992-10-15,2010,17.6974678039551,0,NA
624100,6240,1,1,2,3,3,1,0,4,0,1964-09-15,2010,45.4236831665039,0,NA
624200,6240,1,1,2,3,1,1,0,2,0,1958-06-15,2010,52.0438041687012,0,NA
624300,6243,1,2,2,2,1,1,0,2,2,1959-02-15,2010,50.8309364318848,0,NA
624301,6243,2,2,2,2,1,1,0,3,NA,1980-04-15,2010,29.6974678039551,0,NA
624302,6243,2,2,2,2,2,1,0,NA,NA,1985-02-15,2010,24.8158798217773,0,NA
624400,6243,1,2,2,2,2,1,0,2,2,1961-05-15,2010,49.0896644592285,0,NA
624401,6243,2,2,2,2,1,1,0,3,NA,1983-03-15,2010,27.4852848052979,0,NA
624402,6243,2,1,2,2,2,1,0,0,NA,1998-04-15,2002,4.48733758926392,0,NA
624500,6245,1,2,2,1,1,1,0,3,3,1960-01-15,1998,38.5270347595215,0,NA
624501,6245,2,1,2,3,1,1,0,0,NA,1985-03-15,1998,13.3798770904541,0,NA
624502,6245,2,2,2,3,2,1,0,0,NA,1986-03-15,1998,12.380560874939,0,NA
624503,6245,2,2,2,3,3,1,0,0,NA,1987-11-15,1998,10.7104721069336,0,NA
624600,6246,1,2,1,1,1,1,0,0,0,1963-10-15,2010,46.2642021179199,0,NA
624700,6247,1,1,2,1,1,1,0,2,0,1964-04-15,2010,45.9466133117676,0,NA
624800,6248,1,1,2,1,1,1,0,1,0,1961-12-15,2010,48.878849029541,0,NA
624900,6249,1,1,2,1,1,1,0,2,0,1961-07-15,2010,49.0102653503418,0,NA
625000,6250,1,1,2,2,1,1,0,3,0,1960-04-15,1998,38.3134841918945,0,NA
625100,6250,1,1,2,2,2,1,0,0,0,1963-07-15,1996,33.2731018066406,0,NA
625200,6252,1,1,2,5,1,1,0,4,0,1960-03-15,2010,49.9904174804688,0,NA
625300,6252,1,1,2,5,2,1,0,2,0,1961-06-15,2010,48.7665977478027,0,NA
625400,6252,1,1,2,5,3,1,0,7,0,1962-06-15,2010,47.9890480041504,0,NA
625500,6252,1,2,2,5,4,1,0,2,2,1963-08-15,2010,46.3436012268066,0,NA
625501,6252,2,1,2,2,1,1,0,0,NA,1978-12-15,2008,29.6700897216797,0,NA
625502,6252,2,1,2,2,2,1,0,0,NA,1985-11-15,2010,24.2984256744385,0,NA
625600,6252,1,2,2,5,5,1,0,0,0,1964-09-15,2010,45.2950019836426,0,NA
625700,6257,1,2,2,1,1,1,0,0,0,1959-09-15,2010,50.447639465332,0,NA
625800,6258,1,2,2,2,1,2,1,4,4,1957-10-15,2010,52.2409324645996,0,NA
625801,6258,2,1,2,4,1,1,0,NA,NA,1975-07-15,1994,19.05544090271,0,NA
625802,6258,2,1,2,4,2,1,0,1,NA,1978-03-15,2008,30.8364143371582,0,NA
625803,6258,2,2,2,4,3,1,0,2,NA,1984-08-15,2010,25.4674873352051,0,NA
625804,6258,2,2,2,4,4,1,0,NA,NA,1989-11-15,2010,20.1834354400635,0,NA
625900,6258,1,2,2,2,1,2,1,3,3,1957-10-15,2010,52.6433944702148,0,NA
625901,6258,2,1,2,3,1,1,0,NA,NA,1976-12-15,2010,33.8480491638184,0,NA
625902,6258,2,1,2,3,2,1,0,0,NA,1994-06-15,2010,15.9780969619751,0,NA
625903,6258,2,1,2,3,3,1,0,0,NA,1998-08-15,2008,9.82614612579346,0,NA
626000,6260,1,1,2,1,1,1,0,1,0,1960-01-15,2002,42.4640655517578,0,NA
626100,6261,1,1,2,1,1,1,0,0,0,1958-10-15,2010,51.364818572998,0,NA
626200,6262,1,2,2,1,1,1,0,2,2,1961-01-15,2004,43.9260787963867,0,NA
626201,6262,2,1,2,2,1,1,0,0,NA,1984-10-15,2010,25.8891162872314,0,NA
626202,6262,2,2,2,2,2,1,0,NA,NA,1989-08-15,2010,20.7830257415771,0,NA
626300,6263,1,2,2,1,1,1,0,1,1,1956-11-15,2002,45.5770034790039,0,NA
626301,6263,2,1,2,1,1,1,0,NA,NA,1977-05-15,2004,27.2279262542725,0,NA
626400,6264,1,2,2,1,1,1,0,2,2,1958-11-15,1988,29.9986305236816,0,NA
626401,6264,2,2,2,2,1,1,0,0,NA,1982-12-15,1986,3.3045859336853,0,NA
626402,6264,2,1,2,2,2,1,0,0,NA,1984-10-15,1986,1.47022593021393,0,NA
626500,6265,1,2,2,1,1,1,0,1,1,1961-04-15,2010,49.1444206237793,0,NA
626501,6265,2,1,2,1,1,1,0,0,NA,1985-12-15,2010,24.5065021514893,0,NA
626600,6266,1,1,2,1,1,1,0,2,0,1964-03-15,2000,36.7063636779785,0,NA
626700,6267,1,2,2,1,1,1,0,0,0,1960-09-15,2010,49.6317596435547,0,NA
626800,6268,1,2,2,1,1,1,0,2,2,1957-10-15,2010,52.6160163879395,0,NA
626801,6268,2,1,2,2,1,1,0,NA,NA,1974-06-15,1990,16.4079399108887,0,NA
626802,6268,2,1,2,2,2,1,0,4,NA,1978-02-15,2008,29.9411354064941,0,NA
626900,6269,1,1,3,1,1,1,0,1,0,1963-01-15,1990,27.605749130249,0,NA
627000,6270,1,2,2,3,2,1,0,4,4,1963-01-15,2010,47.0718688964844,0,NA
627001,6270,2,2,2,4,1,1,0,NA,NA,1982-12-15,2010,27.3100624084473,0,NA
627002,6270,2,1,2,4,2,2,1,0,NA,1990-11-15,2010,19.5318279266357,0,NA
627003,6270,2,1,2,4,2,2,1,0,NA,1990-11-15,2010,19.3894596099854,0,NA
627004,6270,2,2,2,4,4,1,0,0,NA,1996-08-15,2008,11.8357286453247,0,NA
627100,6270,1,1,2,3,3,1,0,0,0,1964-01-15,1986,22.1382617950439,0,NA
627200,6270,1,1,2,3,1,1,0,1,0,1958-01-15,2010,52.0629692077637,0,NA
627300,6273,1,2,2,1,1,1,0,2,2,1959-07-15,2010,50.8692665100098,0,NA
627301,6273,2,1,2,2,1,1,0,0,NA,1984-12-15,1990,5.70020532608032,0,NA
627302,6273,2,1,2,2,2,1,0,NA,NA,1989-03-15,NA,NA,0,NA
627400,6274,1,2,2,1,1,1,0,6,6,1962-05-15,2010,48.2628326416016,0,NA
627401,6274,2,1,2,6,1,1,0,0,NA,1987-06-15,2010,23.1786441802979,0,NA
